0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-2.75,-1.88,-0.88,-1.37,0.25,0.63,-0.5,-0.12,1.25,0.37,-1.88,0.25,0.88,0.5,1,-13.75,0.5,0.88,-0.25,-0.75,1.25,1.75,-0.25,-0.88,0.5,-0.12,0.25,-0.25,-2.38,-1.25,-1.63,1.12,-21.75,-9.75,32.25,-0.75,1.139299019
-2.88,-1.75,-0.75,-1.12,0.12,0.5,-0.5,-0.12,1.37,0.37,-1.12,0.12,1.12,0.75,1,10.13,0.5,1.37,-0.37,0,1.37,0.5,-0.37,-0.25,0.12,0.5,-0.25,-0.88,-2.25,-1.25,-1.5,-10.13,16.87,9.75,-10.88,-0.63,1.144998519
-2.88,-1.63,-0.88,-1.37,0.25,0.5,-0.37,0,1.12,0.25,-2.13,0,1,0.37,1.12,-0.5,0.25,1.25,0,-0.63,1,1.5,-0.63,0.25,0.37,-0.37,-0.12,-0.37,-2.38,-0.75,-1.5,2.38,-5.13,-14.5,0.12,-15.25,1.154004137
-2.75,-1.88,-0.75,-1.37,0.37,0.5,-0.5,-0.12,1.37,0.25,-2.25,0.37,1.37,0.5,1,0,0.75,1.63,-0.63,-0.37,1.37,1.25,-0.12,-0.12,0.37,0.12,-0.25,-0.12,-1.75,-1.25,-1.63,0,-4.38,-17.37,-8.75,10.13,1.165607361
-2.88,-1.75,-1,-1.12,0.37,0.37,-0.37,-0.12,1.37,0.5,-1.88,0.25,1,0.5,1.37,-3.25,0.12,1.5,-0.12,-0.63,1.88,1.37,-0.88,-0.12,0.37,0,0.37,-0.88,-2.63,-1.25,-1.63,-5.5,-21.25,27.12,4.25,-11.13,1.178456735
-2.88,-1.88,-0.75,-1.37,0.37,0.63,-0.37,0,1.37,0.12,-2.25,0.12,0.25,0.37,1.12,0.5,0.5,1.37,0,-0.37,1.12,1.37,-0.37,-0.25,0.88,0.12,-0.75,-0.5,-2.13,-1.37,-1.37,0.75,5.25,-0.37,-9,4.25,1.190694545
-2.88,-1.12,-0.88,-1.25,0.25,1,-0.37,-0.25,1.25,0.37,-2.13,-0.12,1.5,0.12,1.37,0.25,0.12,1.63,0.12,-0.75,1.5,1.25,-0.5,0.25,0.12,-0.25,-0.12,-0.63,-1.63,-1,-1.75,3.63,-10.13,-10.13,-31.87,-9.38,1.199892316
-2.75,-1.88,-0.88,-1.37,0.37,0.5,-0.5,-0.12,1.37,0.25,-2.38,0.5,0.75,0.63,1,-5.5,0.5,1,-0.12,-0.37,1.37,1.63,-0.37,-0.5,0.37,-0.25,-0.25,-0.12,-2.38,-1.5,-1.63,-9.88,2.88,-5.38,22.75,3.5,1.202748181
-2.88,-1.75,-0.88,-1.5,0.12,0.5,-0.37,-0.12,1.37,0.5,-0.88,0,1,0.25,1.37,6.75,0.25,1.5,-0.12,0,1.63,1,-0.88,-0.25,0.37,0.63,0,-1,-2.13,-1.12,-1.5,-19.62,-3.5,6,-1.12,-9.38,1.195134655
-2.75,-1.88,-0.88,-1.37,0.25,0.5,-0.37,0,1.25,0.37,-2.13,0,1,0.5,1.12,-0.25,0.5,1.37,0.12,-0.37,1,1.37,-0.37,-0.12,0.63,-0.37,-0.37,-0.5,-2.38,-0.75,-1.5,31.25,-0.5,-0.37,-5,-15.5,1.17367862
-2.75,-0.88,-0.88,-1.37,0.25,0.63,-0.37,-0.12,1.37,0.37,-2.13,-0.12,2.25,0.37,1,0.12,0.75,1.63,-0.5,-0.5,1.5,1.25,0.12,0.25,-0.25,0,-0.25,-0.63,-1.88,-1.25,-1.63,-10.5,-9.63,-18.12,-11.63,21.87,1.138454583
-2.88,-1.75,-1,-1.12,0.37,0.25,-0.37,0,1.25,0.5,-1.88,0.37,0.75,0.37,1.25,-3.5,0.25,1,-0.12,-0.5,1.63,1.75,-0.75,-0.37,0.5,-0.12,0.37,-0.37,-2.63,-1.25,-1.63,-4.88,-15.75,8.63,6.38,-6.38,1.093439702
-2.88,-2.25,-0.88,-1.37,0.25,0.75,-0.37,0.25,1.37,0.12,-2.25,0,1.63,0.63,1.25,1.63,0.25,1.5,-0.12,0,1.5,0.63,-0.37,-0.25,0.88,0.37,-0.5,-0.5,-2.25,-1.37,-1.25,-4.13,30.75,-0.5,-9.63,0.25,1.043944647
-2.75,-1.37,-0.88,-1.37,0.25,0.5,-0.25,0,1.12,0.37,-2.13,-0.12,1.88,0.37,1.12,0.12,0.37,1.75,-0.12,-1,1.37,1.37,-0.63,0.25,0.12,-0.37,-0.12,-0.5,-2,-0.88,-1.63,6.13,-0.63,-0.63,-12.88,-20.12,0.994307103
-2.75,-1.88,-0.88,-1.37,0.37,0.75,-0.5,0,1.37,0.37,-2,0.5,2.38,0.5,1.12,-0.37,0.5,1.37,-0.12,-0.37,1.37,1.75,-0.12,-0.37,0.5,0,-0.12,-0.12,-2.13,-1.5,-1.63,-9.13,1.25,-21.25,-3.13,6.25,0.947255844
-2.75,-1.75,-0.88,-1.25,0.25,0.5,-0.37,-0.12,1.37,0.5,-2,-0.25,1.25,0.5,1.25,0.63,0,1.37,-0.12,-0.63,1.75,1.37,-1.12,0,0.37,0.5,0.12,-0.75,-2.25,-1.12,-1.75,-31.37,-4.13,7.63,-1,0.88,0.904111745
-2.88,-2,-1,-1.5,0.37,0.75,-0.37,0,1.37,0.12,-2.13,0.12,-1.5,0.75,0.88,0,0.5,1.37,0.37,-0.25,1.12,1.37,-0.5,-0.37,0.75,-0.25,-0.63,-0.5,-2.13,-1.25,-1.37,17,5.88,-14.5,-0.88,-7.63,0.865125334
-2.88,-1.25,-0.88,-1.5,0.25,0.5,-0.37,-0.25,1.37,0.37,-2.13,0,3.75,0.37,1.5,0,0.37,1.5,-0.25,-0.63,1.5,1.25,0.12,0.25,-0.12,0,-0.12,-0.63,-1.75,-1,-1.75,-4.88,-9.75,-4.25,-16.37,-2,0.829783009
-2.88,-1.88,-0.88,-1.25,0.5,0.5,-0.37,-0.12,1.37,0.37,-1.88,0.25,0.5,0.37,1.12,-5.13,0.37,0.88,-0.12,-0.5,1.12,1.63,-0.37,-0.75,0.37,0,0.25,-0.37,-2.38,-1.25,-1.5,-10.5,-15.88,-5.13,12.5,-1,0.797107097
-2.88,-1.75,-0.88,-1.25,0.25,0.5,-0.37,-0.12,1.37,0.5,-1.37,0,1.12,0.63,1.5,4.88,0.12,1.63,-0.25,-0.12,1.63,0.88,-0.5,0,0.25,0.37,-0.37,-0.88,-2.13,-1.25,-1.5,-20,23.12,7.75,-10.75,-10.13,0.765972513
-2.75,-1.5,-0.88,-1.37,0.12,0.5,-0.37,0,1.25,0.25,-2,0,0.75,0.5,1,0,0.37,1.63,0.25,-0.63,1,1.37,-0.37,0.37,0.5,-0.5,-0.12,-0.37,-2.25,-0.88,-1.5,4.5,-5.75,-14.88,-0.75,-14.38,0.735410741
-2.88,-1.63,-0.88,-1.37,0.37,0.88,-0.5,0,1.37,0.37,-2.13,0.12,2.5,0.5,1.25,-1,0.63,1.75,-0.5,-0.37,1.37,1.25,0,0,0.5,0,-0.12,0.12,-2,-1.37,-1.63,0.25,-5.13,-41.13,-8.5,8,0.704835504
-2.88,-1.75,-0.88,-1.5,0.25,0.5,-0.25,0,1.25,0.63,-1.75,0.37,1.5,0.5,1.37,-4.25,0.12,1.37,-0.12,-0.5,1.75,1.5,-1,0,0.37,-0.25,0.25,-0.75,-2.5,-1.25,-1.63,-6.5,-8.88,31.62,9.38,-10.25,0.674138105
-2.75,-2,-0.75,-1.25,0.12,0.63,-0.37,0,1.63,0.12,-2.13,0.12,-0.25,0.5,1.12,1,0.5,1.5,-0.12,-0.12,1.25,1.12,0,-0.25,1,0.12,-0.63,-0.5,-2.13,-1.12,-1.37,1.88,5.13,-10.63,-10.13,3.63,0.643668353
-2.75,-1.37,-1,-1.25,0.25,0.63,-0.25,-0.12,1.25,0.37,-2.13,0,1.37,0,1.12,0,0.37,1.5,-0.12,-0.88,1.5,1.25,-0.88,0.12,0,0,-0.12,-0.5,-1.75,-0.88,-1.63,4.13,-0.12,-14.5,-37.13,-4.13,0.614194238
-2.88,-1.88,-0.88,-1.37,0.25,0.5,-0.5,0,1.25,0.25,-1.75,0.5,0,0.75,1.12,-8.75,0.75,1.12,-0.12,-0.25,1.37,2.13,-0.25,-0.75,0.37,0,0.12,-0.25,-2.38,-1.37,-1.5,-10.63,-1.5,-10.75,26.75,9.88,0.586954272
-2.88,-1.63,-0.75,-1.25,0,0.63,-0.37,-0.12,1.37,0.5,-1.12,0,1.75,0.5,1.25,11.38,0.25,1.37,-0.25,-0.12,1.63,1,-0.63,-0.12,0.25,0.5,0,-1.12,-2.13,-1.12,-1.63,-14,7.13,7.88,0,-11,0.563849365
-2.88,-1.75,-1,-1.5,0.25,0.5,-0.12,0.12,1.25,0.37,-2,0,0.63,0.63,0.88,-0.12,0.5,1.37,0.12,-0.5,0.88,1.37,-0.63,-0.25,0.63,-0.5,-0.25,-0.37,-2.25,-0.75,-1.63,24.87,-0.88,0.37,-4,-26.5,0.547671243
-2.75,-0.63,-0.88,-1.37,0.12,0.75,-0.37,-0.12,1.37,0.37,-2.63,0.12,1.75,0.37,1.12,0.12,0.63,1.75,-0.63,-0.37,1.37,1.25,0,0,-0.12,0,-0.12,-0.25,-1.75,-1.37,-1.75,-0.12,-10.25,-34.38,-19.12,27.25,0.542077803
-2.88,-1.75,-1,-1.25,0.37,0.37,-0.37,0,1.25,0.63,-2,0.75,1,0.37,1.12,-8.38,0.25,1.37,0,-0.63,2,1.5,-0.75,-0.25,0.37,-0.12,0.25,-0.5,-2.63,-1.25,-1.63,0.5,-14.25,3.88,7.5,-0.88,0.550933927
-2.88,-2.25,-0.88,-1.37,0.12,0.63,-0.5,0,1.75,0.25,-2.13,0.25,1,0.63,1.25,1.37,0.37,1.37,-0.12,-0.25,1.25,0.75,-0.37,-0.12,0.75,0.25,-0.5,-0.63,-2.25,-1.25,-1.25,-4,25.37,-5.38,-0.12,0.63,0.576811082
-2.75,-1.25,-1,-1.25,0.25,0.63,-0.37,-0.12,1.25,0.5,-2,0,2.13,0.12,1.25,0,0.25,1.88,0,-0.88,1.37,1.12,-0.63,0.37,0.12,-0.63,0,-0.63,-2,-0.88,-1.63,5.5,1.5,-15.5,-28.37,-19.12,0.619241341
-2.88,-1.88,-0.88,-1.37,0.37,0.63,-0.5,0,1.37,0.25,-2.25,0.12,0.25,0.5,1.25,-1.25,0.37,1.25,-0.25,-0.37,1.25,1.88,-0.12,-0.75,0.25,0,-0.37,0,-2.13,-1.5,-1.63,-9.88,0.5,-15.25,7.25,7.13,0.674298029
-2.88,-1.75,-0.88,-1.25,0,0.37,-0.25,-0.12,1.37,0.63,-1.37,0,1.25,0.37,1.25,1.75,0.12,1.5,-0.25,-0.5,1.75,1.25,-0.75,-0.12,0.37,0.75,0,-0.88,-2.38,-1.25,-1.63,-25.75,-4.38,35.38,-1,-0.25,0.736198033
-2.88,-2,-0.88,-1.37,0.37,0.5,-0.37,-0.12,1.37,0.25,-2,0.12,-0.75,0.63,0.88,-0.37,0.5,1.25,0.37,-0.5,1,1.37,-0.63,-0.37,0.88,-0.25,-0.5,-0.63,-2.25,-0.88,-1.37,27.37,6.13,-14.88,-0.5,-18,0.799479668
-2.75,-0.75,-1,-1.37,0.37,0.75,-0.37,-0.12,1.37,0.37,-2.13,-0.25,2.5,0.37,1.25,0.12,0.75,1.63,-0.37,-0.75,1.5,1.25,0.12,-0.12,-0.12,-0.12,-0.25,-0.63,-1.75,-1.12,-1.75,-10.25,-10,-12.38,-14,21.75,0.860162755
-2.75,-1.88,-1,-1.25,0.37,0.5,-0.37,0,1.37,0.75,-1.88,0.37,0.63,0.37,1.25,-4.63,0.25,1.12,0,-0.5,1.88,1.5,-0.75,-0.37,0.37,-0.12,0.37,-0.25,-2.5,-1.12,-1.63,5.75,-10,-8.25,7.38,-0.63,0.915781
-2.88,-2.25,-0.75,-1.37,0.12,0.63,-0.37,0,1.37,0.25,-1.5,0.25,1.5,0.75,1.25,1,0.37,1.37,-0.12,0,1.5,0.63,-0.37,0.12,0.75,0.37,-0.37,-0.63,-2.13,-1.12,-1.37,-10.25,10.25,-6,0.75,0,0.964940153
-2.75,-1.5,-1,-1.25,0.37,0.25,-0.37,0,1.12,0.37,-2.38,0,1.88,0.37,1.12,-0.25,0.37,1.88,0.12,-0.75,1.37,1.37,-0.63,0.37,0.5,-0.63,-0.12,-0.5,-2.38,-0.88,-1.5,11.5,-11,-14.75,-7.5,-16,1.006891213
-2.88,-2,-0.88,-1.37,0.25,0.63,-0.5,-0.12,1.37,0.25,-2,0.25,3,0.37,1.12,-1.25,0.75,1.5,-0.25,-0.37,1.25,1.37,-0.12,-0.5,0.37,0,-0.25,0,-2.13,-1.37,-1.63,-10.25,0.75,-20.75,-1.75,6.25,1.041280581
-2.88,-1.63,-0.88,-1.37,0.25,0.37,-0.37,-0.12,1.37,0.5,-2,0.25,1,0.5,1.63,-0.25,0.12,1.37,0,-0.75,1.75,1.12,-1.12,-0.37,0.37,0.37,0.25,-0.88,-2.38,-1.12,-1.5,-31.75,-10.13,7.25,-0.88,0.75,1.068055025
-2.88,-2.25,-0.88,-1.37,0.25,0.5,-0.37,0.12,1.37,0.25,-2,0.12,-1.75,0.37,1,0.12,0.5,1.5,0.12,-0.25,0.88,1.37,-0.37,-0.25,0.88,-0.25,-0.63,-0.37,-2.13,-1.12,-1.5,5.75,5.75,-15,-0.25,-2.13,1.087444977
-2.75,-0.5,-0.88,-1.37,0.25,0.63,-0.25,-0.25,1.25,0.37,-2.13,0.12,3.5,0,1.63,-0.37,0.37,1.63,-0.37,-0.63,1.5,1.25,-0.12,0.37,-0.12,0,0,-0.63,-1.75,-1.25,-1.75,-5,-10.38,-3.75,-15.88,-2.25,1.099971268
-2.88,-1.88,-1,-1.25,0.37,0.5,-0.37,-0.12,1.37,0.37,-1.88,0.12,0.25,0.63,1.12,-5.38,0.5,1,-0.12,-0.37,1.12,1.37,-0.37,-0.88,0.5,-0.12,0.25,-0.12,-2.38,-1.25,-1.5,0.5,-13.63,0.75,13,4.13,1.106467763
-2.88,-1.75,-0.88,-1.37,0,0.63,-0.37,-0.12,1.37,0.25,-1.12,0,1.12,0.5,1.25,0.63,0.37,1.5,-0.12,0,1.63,0.75,-0.5,-0.12,0.25,0.37,-0.25,-1,-2.25,-1.12,-1.63,-8.75,7.5,9,-10.13,0.88,1.108140714
-2.75,-1.63,-1,-1.37,0.25,0.5,-0.25,0.12,1,0.37,-2,0.12,1.37,0.37,0.88,0,0.37,1.5,0,-0.75,1,1.37,-0.5,0.25,0.63,-0.63,0,-0.5,-2.38,-0.88,-1.5,12,-5.25,-15.88,-4.25,-15.5,1.10667036
-2.88,-1.75,-0.88,-1.37,0.37,0.75,-0.37,-0.12,1.37,0.5,-2.5,0.25,2.13,0.37,1.12,-0.88,0.88,1.63,-0.5,-0.5,1.5,1.12,0,-0.12,0.37,0,-0.25,0,-1.75,-1.5,-1.75,-10.5,0.63,-42,-4.63,6,1.10430226
-2.75,-1.75,-0.88,-1.25,0.12,0.37,-0.5,0,1.37,0.25,-2,0.5,1.5,0.63,1.25,-2.63,0.12,1.37,-0.12,-0.37,1.88,1.63,-1,-0.25,0.37,-0.25,0.25,-0.88,-2.5,-1.12,-1.63,-13,-9.63,32.38,9.25,-9.88,1.103801149
-2.88,-2.25,-0.75,-1.37,0.25,0.37,-0.5,0,1.5,0.25,-2.25,0.12,-0.63,0.63,0.88,0.88,0.63,1.37,0.12,0.25,1.25,1.12,-0.37,-0.25,0.75,0.12,-0.75,-0.5,-2.25,-1.25,-1.5,0.5,5.38,-10.63,-10,0.37,1.108096484
-2.88,-1.37,-0.88,-1.37,0.25,0.5,-0.25,-0.12,1.12,0.37,-2.13,-0.12,1.75,0,1.37,0.5,0.25,1.75,-0.25,-1,1.5,1.25,-0.37,0.12,0.12,-0.25,0,-0.63,-1.75,-1.12,-1.75,-0.12,-9.63,-10.75,-32.13,-2.88,1.119535259
-2.88,-1.88,-0.88,-1.25,0.37,0.63,-0.5,-0.12,1.37,0.37,-2,0.25,0.5,0.63,1.12,-4.75,0.5,1.25,-0.12,-0.5,1.25,1.75,-0.12,-0.63,0.37,-0.12,0,-0.12,-2.25,-1.37,-1.5,0.5,-7.63,-20.12,26.75,4.63,1.138886965
-2.75,-1.75,-0.88,-1.37,0.12,0.63,-0.5,-0.12,1.63,0.25,-1.12,0,1.5,0.63,1.37,11,0.12,1.5,-0.25,-0.12,1.75,1.12,-0.12,-0.12,0.25,0.37,0.12,-1,-2.25,-1.25,-1.63,-14.5,-2.88,8.5,-10.5,-10.63,1.164364347
-2.75,-1.88,-1,-1.12,0.37,0.5,-0.25,0.12,1.12,0.37,-2.13,-0.12,0,0.37,0.75,-0.37,0.63,1.25,0.25,-0.37,0.88,1.12,-0.5,-0.37,0.63,-0.5,-0.25,-0.5,-2.25,-0.75,-1.5,20.75,0,-15.13,-5,-15.25,1.191053986
-2.88,-1,-0.88,-1.37,0.25,0.63,-0.37,-0.25,1.37,0.25,-2.25,0.25,1.5,0.63,1,-0.12,0.75,1.5,-0.63,-0.37,1.37,1.25,0,-0.12,0,0,-0.25,-0.37,-1.88,-1.37,-1.63,-1,-10,-24,-5.5,11.13,1.211710226
-2.88,-1.75,-1,-1.37,0.37,0.37,-0.37,-0.12,1.25,0.37,-2,0.5,0.63,0.37,1.12,-3.88,0.25,1.37,0,-0.5,2,1.5,-0.88,-0.12,0.37,-0.12,0.25,-0.75,-2.63,-1.25,-1.63,-0.37,-19.75,19.37,13,-10.63,1.219589214
-2.88,-2.38,-0.88,-1.37,0.12,0.63,-0.37,0,1.5,0.25,-2.25,0.12,1,0.63,1.37,0.37,0.37,1.37,0.12,-0.25,1.25,0.88,-0.37,-0.25,0.75,0.12,-0.63,-0.63,-2.25,-1.25,-1.5,0.25,19.62,-11,-9.63,5.63,1.211570435
-2.88,-1.25,-0.88,-1.25,0.12,0.63,-0.37,-0.12,1.12,0.5,-2.25,0.12,1,0.37,1.12,-0.12,0.37,1.75,0.12,-0.88,1.37,1.37,-0.88,0.25,0.12,-0.37,-0.12,-0.63,-1.63,-1,-1.63,3.75,-9.75,-14.5,-36.25,-10,1.188803744
-2.88,-2,-0.88,-1.37,0.37,0.5,-0.5,0,1.25,0.37,-2.25,0.37,0.63,0.37,1,-11.13,0.37,1.25,0,-0.5,1.37,1.75,-0.25,-0.75,0.37,-0.12,-0.25,-0.25,-2.38,-1.37,-1.63,1.12,-2.38,-5.13,12,5.5,1.154992196
-2.88,-1.5,-0.75,-1.25,0,0.5,-0.37,-0.12,1.5,0.5,-1.5,0,1.37,0.5,1.12,1,0.37,1.37,-0.12,-0.25,1.75,1.12,-0.75,-0.12,0.12,0.37,0,-0.88,-2.13,-1.25,-1.75,-14,-4.13,9.13,-9.88,0.37,1.11441839
-2.75,-1.88,-1,-1.25,0.25,0.37,-0.25,0,1.37,0.37,-2,0,0.88,0.75,0.75,-0.25,0.5,1.5,0.25,-0.25,0.75,1.25,-0.63,-0.25,0.75,-0.37,-0.25,-0.37,-2.25,-0.75,-1.5,26.5,-0.12,-14.13,0.12,-21.62,1.070849332
-2.88,-0.88,-0.88,-1.5,0.12,0.75,-0.37,-0.25,1.37,0.37,-2.25,0,1.75,0.37,1,-0.25,0.88,1.63,-0.37,-0.5,1.37,1.25,0,-0.25,0,0,-0.12,-0.25,-1.63,-1.37,-1.75,-10.38,0.37,-20.75,-14,28.37,1.027210216
-2.88,-1.75,-0.88,-1.12,0.37,0.37,-0.37,0,1.25,0.5,-1.88,0.5,0.63,0.37,1.12,-5.13,0.25,1.5,0,-0.5,1.88,1.63,-0.75,-0.25,0.37,-0.25,0.37,-0.37,-2.38,-1.25,-1.5,-5.13,-13.75,8.75,9.88,-10.25,0.985610039
-2.88,-2.25,-0.75,-1.37,0.12,0.63,-0.37,0,1.37,0.37,-2.38,0.12,1.37,1.12,1.25,1.63,0.5,1.37,-0.37,-0.37,1.37,0.88,-0.5,-0.37,0.88,0.12,-0.5,-0.63,-2.13,-1.12,-1.37,-4,20,4.13,-9.63,0.12,0.94743265
-2.88,-1.25,-0.88,-1.25,0.37,0.5,-0.37,0,1.12,0.37,-2.13,0,2.13,0.37,1.12,0.88,0.5,1.75,0.12,-0.75,1.5,1.5,-0.5,0.37,0.12,-0.5,-0.12,-0.63,-2.13,-1,-1.63,4.5,-10.38,-14.63,-32.88,-15.13,0.913359212
-2.75,-2,-0.88,-1.37,0.12,0.63,-0.63,0,1.25,0.25,-2.25,0.25,2,0.5,1.12,-1.5,0.75,1.12,-0.37,-0.5,1.37,1.88,0,-0.63,0.37,-0.12,-0.25,0,-2.13,-1.37,-1.63,0.63,5.13,-21.12,8,8.63,0.883292302
-2.88,-1.75,-0.75,-1.25,0,0.37,-0.37,0,1.5,0.63,-1.63,0,1.37,0.37,1.5,2.25,0,1.63,-0.12,-0.63,1.88,1.25,-1.12,-0.12,0.37,0.5,0.12,-0.88,-2.13,-1.12,-1.75,-20.75,-9.25,26.5,-0.63,-10.25,0.856249186
-2.88,-2.38,-0.88,-1.37,0.25,0.5,-0.37,0,1.25,0.25,-2.13,0.12,-0.25,0.75,1,-1,0.5,1.37,0.25,-0.25,0.75,1.75,-0.37,-0.37,0.75,-0.37,-0.63,-0.37,-2.25,-0.88,-1.63,18.5,4.38,-0.75,-5.13,-27.75,0.830396224
-2.75,-0.25,-0.88,-1.5,0.25,0.75,-0.37,-0.25,1.37,0.37,-2.13,0.12,2.88,0.25,1.25,0,0.63,1.63,-0.25,-0.5,1.5,1.37,0.12,0.12,-0.25,0,-0.25,-0.63,-1.88,-1.12,-1.75,-10.38,-9.88,-11.5,-15.25,8.25,0.803432366
-2.88,-1.75,-1,-1.25,0.37,0.37,-0.37,0,1.12,0.37,-1.63,0.25,1,0.12,1.12,-4.5,0.5,1.12,0.12,-0.63,1.5,1.75,-0.5,-0.63,0.37,-0.25,0.5,-0.25,-2.38,-1.12,-1.5,-4.88,-14.88,1.12,12.13,-5.5,0.773379093
-2.88,-2.25,-0.75,-1.37,0.37,0.63,-0.37,0.12,1.37,0.25,-2.13,0.12,1.25,0.63,1.12,3.13,0.5,1.37,-0.25,0,1.5,0.75,-0.37,-0.37,0.63,0.25,-0.5,-0.5,-2,-1.12,-1.5,-8.38,19.87,10,-8.75,1.12,0.739495272
-2.88,-1.37,-1,-1.37,0.12,0.5,-0.37,-0.12,1.12,0.5,-2,0,2.38,0.5,1.12,0.25,0.37,1.88,0.25,-0.75,1.5,1.25,-0.37,0.25,0.25,-0.63,-0.25,-0.63,-2.13,-0.88,-1.75,5.88,-10.75,-14.75,-32.63,-6.13,0.702729649
-2.75,-1.88,-0.88,-1.37,0.37,0.63,-0.5,0,1.37,0.25,-2.13,0.25,2.5,0.5,1.12,-1.63,0.63,1.37,-0.25,-0.25,1.25,1.63,-0.12,-0.5,0.37,-0.12,-0.25,-0.12,-2.25,-1.5,-1.5,-9.25,-0.63,-14.88,7.88,6.75,0.665334986
-2.75,-1.75,-0.75,-1.37,0.12,0.5,-0.37,-0.12,1.5,0.63,-2,-0.12,1.25,0.25,1.12,6.13,0.25,1.5,-0.25,-0.5,1.75,1.25,-1,-0.12,0.37,0.5,0.12,-0.88,-2.13,-1.25,-1.63,-25.62,-6,8.5,-4.75,0,0.630053411
-2.88,-2.13,-0.88,-1.37,0.25,0.5,-0.37,0,1.37,0.25,-2.13,0.25,-0.37,0.37,0.88,0,0.5,1.5,0.37,-0.25,0.88,1.37,-0.25,-0.25,0.75,-0.25,-0.63,-0.5,-2.13,-1,-1.5,27.62,3.5,-16.25,-4.88,-17,0.599601073
-2.88,-1,-1,-1.37,0.25,0.75,-0.37,-0.25,1.25,0.37,-2.25,0,2.25,0.12,1.5,0,0.5,1.63,-0.25,-0.37,1.5,1.25,0.12,0,-0.12,0,-0.12,-0.63,-1.75,-1.25,-1.75,-10.5,-10.25,-10,-16.62,6.63,0.576628525
-2.88,-1.88,-1,-1.25,0.5,0.5,-0.37,-0.12,1.37,0.5,-1.88,0.25,0.88,0.37,1.12,-4.63,0.37,1.12,0,-0.5,1.5,1.63,-1.12,-0.63,0.25,-0.12,0.25,-0.37,-2.63,-1.25,-1.5,5.75,-10.13,2.13,7.13,-5.5,0.563829508
-2.88,-2,-0.75,-1.5,0.12,0.63,-0.37,0,1.37,0.37,-1.88,0.12,1.12,0.5,1.25,0.75,0.5,1.37,-0.25,0,1.5,0.88,-0.37,-0.25,0.63,0.37,-0.25,-0.63,-2.13,-1.12,-1.5,-7.63,27.5,0.63,-15.38,0.63,0.563809726
-2.75,-1.5,-1,-1.37,0.37,0.5,-0.37,0,1.12,0.5,-2,0.12,1.12,0.25,1.12,0,0.5,2,0.12,-0.88,1.37,1.37,-0.63,0.37,0.5,-0.88,-0.12,-0.63,-2.38,-0.75,-1.63,7.25,-10.25,-14.5,-12.88,-10.88,0.578483897
-2.88,-1.88,-0.88,-1.37,0.25,0.63,-0.75,0,1.37,0.37,-2.5,0.37,2.63,0.63,1.12,-0.88,0.63,1.37,-0.37,-0.37,1.37,1.63,-0.25,-0.37,0.37,-0.12,-0.25,0,-2.13,-1.5,-1.63,0,0.25,-20.25,0.25,6.75,0.608142532
-2.88,-1.75,-0.88,-1.25,0,0.5,-0.37,-0.12,1.5,0.5,-1.88,0,1,0.37,1.5,-3.63,0,1.5,-0.25,-0.63,1.88,1.25,-1,-0.12,0.37,0.63,0,-0.88,-2.25,-1.25,-1.63,-30.62,-4.63,36.63,-3,-11.38,0.650848829
-2.88,-2,-0.88,-1.5,0.12,0.5,-0.5,0,1.25,0.12,-2.13,0,-1.12,0.63,1,0.12,0.5,1.37,0.5,-0.12,1,1.25,-0.37,-0.37,0.75,-0.25,-0.5,-0.5,-2.25,-1.12,-1.5,26.37,5.75,-15.38,0.25,-14,0.702840678
-2.88,-1,-0.88,-1.37,0.25,0.63,-0.25,-0.12,1.37,0.25,-2.38,0,2.5,0.12,1.12,0.12,0.63,1.75,-0.37,-0.5,1.5,1.25,0.5,0.25,-0.25,0,0,-0.75,-1.75,-1,-1.75,-10.25,-9.63,-5.13,-16,7.5,0.759767917
-2.88,-1.88,-0.88,-1.25,0.25,0.37,-0.5,0,1.25,0.37,-2,0.25,0.75,0.75,1,-5,0.5,1,0,-0.5,1.63,1.75,-0.63,-0.63,0.37,0,0.37,-0.37,-2.5,-1.25,-1.75,0.63,-20.5,-0.25,20,-5.5,0.817877583
-2.88,-2,-0.75,-1.25,0.12,0.63,-0.37,0,1.37,0.37,-1.37,0.12,1.5,0.75,1.37,0.12,0.5,1.25,-0.12,-0.12,1.5,0.5,-0.5,-0.37,0.5,0.37,-0.37,-0.75,-2.13,-1.12,-1.5,-5.13,28.12,4,-15.63,-10.38,0.874524486
-2.88,-1.63,-0.88,-1.37,0.25,0.5,-0.37,-0.25,1,0.5,-2.13,0.12,0.5,0.37,1,0.37,0.5,1.63,0.12,-0.75,1.37,1.37,-0.37,0.37,0.5,-0.63,-0.12,-0.5,-2.25,-0.88,-1.63,1.5,-5.75,-15.13,-5.75,-14.75,0.928031325
-2.88,-1.63,-0.88,-1.37,0.25,0.63,-0.5,-0.12,1.25,0.37,-2.13,0.37,2.13,0.5,1.12,-0.25,0.75,1.25,-0.37,-0.37,1.5,1.63,-0.25,-0.5,0.37,0,-0.25,0.12,-2,-1.5,-1.63,-9.88,0.37,-31.37,0.37,8,0.977220694
